mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_nb__alpha,param_smote__k_neighbors,param_smote__sampling_strategy,param_tfidf__max_features,param_tfidf__ngram_range,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.22990884780883789,0.0028118304983562703,0.021750211715698242,0.000628076050579791,0.1,5,auto,,"(1, 2)","{'nb__alpha': 0.1, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 'auto', 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 2)}",0.3854466889655434,0.4636259639642439,0.4136807855861915,0.40610231610001235,0.4293613458278727,0.41964342008877276,0.026142812294734637,676
0.4170543193817139,0.011699783714670538,0.03428521156311035,0.0018935525159426974,0.1,5,auto,,"(1, 3)","{'nb__alpha': 0.1, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 'auto', 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 3)}",0.39427799926744195,0.45200488377271225,0.40875215342524346,0.3943630830646702,0.43082944290334485,0.4160455124866826,0.02239993948938562,690
0.04874815940856934,0.0012451969518105363,0.010494709014892578,0.0011571613941775756,0.1,5,minority,1000,"(1, 1)","{'nb__alpha': 0.1, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 'minority', 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 1)}",0.24056861116539638,0.2785518812216903,0.20988437935992446,0.23343342130109898,0.2214675341928663,0.23678116544819527,0.02335932035084777,913
0.15909690856933595,0.005396336935624586,0.018995094299316406,0.0013393474419490096,0.1,5,minority,1000,"(1, 2)","{'nb__alpha': 0.1, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 'minority', 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 2)}",0.25025572014509145,0.25115327432358897,0.20257824268706665,0.2379331331971552,0.22714641322962875,0.23381335671650622,0.017933639339955038,922
0.30415987968444824,0.005012224955670875,0.026087379455566405,0.0011462166896637326,0.1,5,minority,1000,"(1, 3)","{'nb__alpha': 0.1, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 'minority', 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 3)}",0.24632548643544597,0.24722480899806482,0.21729540619975854,0.23420737916039275,0.2246444975561888,0.23393951566997018,0.01177630488105799,921
0.05021977424621582,0.004028221926946197,0.010446310043334961,0.0005625330027949765,0.1,5,minority,2000,"(1, 1)","{'nb__alpha': 0.1, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 'minority', 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 1)}",0.24623770467016762,0.23812116754148216,0.21928544477640113,0.25804683880200024,0.2287839678147816,0.23809502472096655,0.013452694032999724,907
0.16109743118286132,0.0030744709435093815,0.018648529052734376,0.0013864616347638236,0.1,5,minority,2000,"(1, 2)","{'nb__alpha': 0.1, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 'minority', 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 2)}",0.25572031853257693,0.2918957135355904,0.22015419062114983,0.25196097283541663,0.24048953674094278,0.25204414645313533,0.023461231197457848,848
0.30822176933288575,0.012713019161544882,0.02620382308959961,0.0019109810120693917,0.1,5,minority,2000,"(1, 3)","{'nb__alpha': 0.1, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 'minority', 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 3)}",0.2528794094416678,0.2886471919047159,0.2208357112106518,0.22077015844147724,0.24196581701089118,0.24501965760188077,0.025089299963400792,879
0.04787111282348633,0.0009883525028369343,0.010892248153686524,0.0009823852390233455,0.1,5,minority,3000,"(1, 1)","{'nb__alpha': 0.1, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 'minority', 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 1)}",0.24411436526689606,0.25405887337316885,0.21887764074716673,0.2694114884516172,0.24256050977635896,0.24580457552304158,0.016515812790892034,871
0.1595132827758789,0.004020301719821524,0.018635654449462892,0.0007039610386287388,0.1,5,minority,3000,"(1, 2)","{'nb__alpha': 0.1, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 'minority', 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 2)}",0.27620935159000937,0.3015145922122666,0.22515115064546962,0.26581786972140864,0.2485352569995356,0.26344564423373795,0.02571603533240924,777
0.3150667190551758,0.01465924716673423,0.027081632614135744,0.0005102159954676572,0.1,5,minority,3000,"(1, 3)","{'nb__alpha': 0.1, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 'minority', 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 3)}",0.26759526108244364,0.3014453784802622,0.23582520587802777,0.26359475810227223,0.248124479922761,0.26331701669315344,0.022175505961884504,779
0.05165619850158691,0.002694512953581943,0.010907697677612304,0.0007731147381640235,0.1,5,minority,,"(1, 1)","{'nb__alpha': 0.1, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 'minority', 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 1)}",0.25632810089034436,0.26870728324216697,0.22483339797915766,0.2703030626894798,0.254377095910817,0.2549097881423931,0.016335289343173687,829
0.17936244010925292,0.007950200776170131,0.02255535125732422,0.0010863139686515168,0.1,5,minority,,"(1, 2)","{'nb__alpha': 0.1, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 'minority', 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 2)}",0.30928112338888225,0.31310113437782505,0.2579812377197783,0.2522298941262514,0.28014672950641056,0.28254802382382954,0.025205687291244155,722
0.3381946563720703,0.00827614990489333,0.032645797729492186,0.002089135224251067,0.1,5,minority,,"(1, 3)","{'nb__alpha': 0.1, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 'minority', 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 3)}",0.31308604857718636,0.30119873359665483,0.24754949508676286,0.2557634242061805,0.27523538870945785,0.2785666180352485,0.025286155869776058,727
0.0707827091217041,0.002007072011077611,0.011179494857788085,0.0007875566621302643,0.1,5,not minority,1000,"(1, 1)","{'nb__alpha': 0.1, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 'not minority', 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 1)}",0.4239740116052345,0.4543718525087109,0.4303456257463938,0.40387848043419666,0.4137174943400105,0.4252574929269093,0.017119673456578763,648
0.18279652595520018,0.0030148741195950447,0.01906561851501465,0.0014057216035995462,0.1,5,not minority,1000,"(1, 2)","{'nb__alpha': 0.1, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 'not minority', 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 2)}",0.4636489779905589,0.4622052014267115,0.4271690590658732,0.3997628737947122,0.4155285059238665,0.4336629236403445,0.025432521854081985,553
0.3310450553894043,0.00221893911666814,0.02617478370666504,0.00032533512896843847,0.1,5,not minority,1000,"(1, 3)","{'nb__alpha': 0.1, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 'not minority', 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 3)}",0.4581312735438263,0.44732661016935094,0.4256829563658383,0.40062429573794367,0.4042036479306582,0.42719375674952353,0.02280011233292721,630
0.06985750198364257,0.001030454527455645,0.010968875885009766,0.0010638545988067723,0.1,5,not minority,2000,"(1, 1)","{'nb__alpha': 0.1, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 'not minority', 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 1)}",0.40276872844305783,0.4359009364232257,0.4183412744798165,0.4041680528510154,0.4157129399111602,0.41537838642165514,0.011956092533530454,694
0.19366960525512694,0.005966776274246271,0.019641542434692384,0.001889324706926044,0.1,5,not minority,2000,"(1, 2)","{'nb__alpha': 0.1, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 'not minority', 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 2)}",0.4246211892341375,0.45760086737864347,0.4186720401573037,0.4090628837407627,0.39571965921954216,0.4211353279460779,0.020686491764750087,672
0.32666401863098143,0.006187240855970698,0.026400995254516602,0.0011401034497470588,0.1,5,not minority,2000,"(1, 3)","{'nb__alpha': 0.1, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 'not minority', 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 3)}",0.4330050983533408,0.46140500761181186,0.4281848950647596,0.39345006217164213,0.37845931026847823,0.4189008746940065,0.029580356541476102,681
0.07197732925415039,0.0024034822328401384,0.01127166748046875,0.0009776794878678568,0.1,5,not minority,3000,"(1, 1)","{'nb__alpha': 0.1, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 'not minority', 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 1)}",0.4283549946262579,0.4287281782114649,0.3984164508808797,0.39804130580876906,0.41042165628936994,0.4127925171633483,0.013609015374325881,700
0.18374414443969728,0.0027493720751706214,0.01932239532470703,0.0007488199022253494,0.1,5,not minority,3000,"(1, 2)","{'nb__alpha': 0.1, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 'not minority', 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 2)}",0.40783755835166946,0.44811201947049206,0.41580908919315784,0.39198098315031094,0.3984545721185194,0.41243884445682993,0.01959178277252206,701
0.3339506149291992,0.007683576884779355,0.027464962005615233,0.002662456875922935,0.1,5,not minority,3000,"(1, 3)","{'nb__alpha': 0.1, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 'not minority', 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 3)}",0.4031225080803532,0.44638986008759396,0.3987519116372343,0.4025675636559103,0.40282676754209457,0.41073172220063725,0.017900059168201782,703
0.07354855537414551,0.001281961504268138,0.010267114639282227,0.0005319242698248786,0.1,5,not minority,,"(1, 1)","{'nb__alpha': 0.1, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 'not minority', 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 1)}",0.38353171760170807,0.3887271854488443,0.40562620290814805,0.37999451502057446,0.410635747811248,0.3937030737581046,0.012206694822968456,719
0.2213912010192871,0.00631519627503774,0.022650766372680663,0.0023019560151285924,0.1,5,not minority,,"(1, 2)","{'nb__alpha': 0.1, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 'not minority', 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 2)}",0.3506466578419829,0.42875573567969333,0.41922102251429605,0.4129017275296687,0.43756407829810845,0.40981784437274993,0.030749493114977756,707
0.4087949275970459,0.008263017527422143,0.03262004852294922,0.001453903571139777,0.1,5,not minority,,"(1, 3)","{'nb__alpha': 0.1, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 'not minority', 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 3)}",0.3622088914310707,0.41686232433347764,0.4152762606526754,0.4036614710227109,0.43917397911719946,0.40743658531142685,0.025366761767236894,713
0.07234725952148438,0.0017581523028833044,0.010142850875854491,0.0013197581090077799,0.1,5,all,1000,"(1, 1)","{'nb__alpha': 0.1, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 'all', 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 1)}",0.4421751597095825,0.5205894894342822,0.43318379310379795,0.4624827370872566,0.43338254705321133,0.4583627452776261,0.032891244680841945,256
0.18806467056274415,0.007366197650922361,0.019244909286499023,0.0010209227097244741,0.1,5,all,1000,"(1, 2)","{'nb__alpha': 0.1, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 'all', 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 2)}",0.46854568815811604,0.46185830668634154,0.4077014043451544,0.4632726537035861,0.42742401296024746,0.44576041317068904,0.02395705000969695,419
0.3338778495788574,0.008910832724341884,0.025894737243652342,0.0017944869773795916,0.1,5,all,1000,"(1, 3)","{'nb__alpha': 0.1, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 'all', 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 3)}",0.4609127048496881,0.44619076935959706,0.4150829810847816,0.4158982786640316,0.42171297963650534,0.4319595427189208,0.01837709443683895,573
0.07651891708374023,0.003020411693719854,0.010410165786743164,0.0005319898587470665,0.1,5,all,2000,"(1, 1)","{'nb__alpha': 0.1, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 'all', 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 1)}",0.4452090184614868,0.5015662992990805,0.4106978240785067,0.48405959636533524,0.45755732568009144,0.4598180127769001,0.03150206393630864,251
0.19085230827331542,0.005632058207735002,0.019395732879638673,0.0008471436077924729,0.1,5,all,2000,"(1, 2)","{'nb__alpha': 0.1, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 'all', 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 2)}",0.45064065499145495,0.5553894660222353,0.39989992357698995,0.4207959515348971,0.42415532578049053,0.45017626438121355,0.05502369658877099,353
0.34320926666259766,0.011266741976381923,0.026628971099853516,0.00145149352359345,0.1,5,all,2000,"(1, 3)","{'nb__alpha': 0.1, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 'all', 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 3)}",0.4570006484838014,0.5257340102958077,0.41177509291926373,0.4191167655850698,0.40380750412200306,0.4434868042811891,0.04499156624750641,442
0.0780137062072754,0.0022664883356414414,0.010686635971069336,0.0007037603416455733,0.1,5,all,3000,"(1, 1)","{'nb__alpha': 0.1, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 'all', 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 1)}",0.42737388742712,0.493507333891263,0.3793419845907404,0.4671169903469119,0.4450835073179321,0.4424847407147935,0.038554252326484906,454
0.18831186294555663,0.004855528622641139,0.018663978576660155,0.0004215356341879811,0.1,5,all,3000,"(1, 2)","{'nb__alpha': 0.1, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 'all', 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 2)}",0.4228408305238734,0.5227696603046035,0.41485662285455516,0.42982668911828764,0.4356730896878382,0.4451933784978316,0.039407627902132675,423
0.3423635959625244,0.018042887935386963,0.026343107223510742,0.0009424970684305316,0.1,5,all,3000,"(1, 3)","{'nb__alpha': 0.1, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 'all', 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 3)}",0.43122336194847044,0.5170521829877686,0.3838706421004341,0.42991446630514585,0.4299113654012108,0.43839440374860594,0.043255478123010414,498
0.07841458320617675,0.0024043428990413052,0.010799360275268555,0.0005424116553028636,0.1,5,all,,"(1, 1)","{'nb__alpha': 0.1, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 'all', 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 1)}",0.4368027676237841,0.45429214111929866,0.38434662097089056,0.40099714143662407,0.44748890981541994,0.4247855161932034,0.027319188673168977,653
0.21489109992980956,0.009242720458406281,0.021249103546142577,0.001361873181341053,0.1,5,all,,"(1, 2)","{'nb__alpha': 0.1, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 'all', 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 2)}",0.3854466889655434,0.4636259639642439,0.4136807855861915,0.40610231610001235,0.4293613458278727,0.41964342008877276,0.026142812294734637,676
0.38387036323547363,0.015848991300723907,0.03176870346069336,0.001109838158948545,0.1,5,all,,"(1, 3)","{'nb__alpha': 0.1, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 'all', 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 3)}",0.39427799926744195,0.45200488377271225,0.40875215342524346,0.3943630830646702,0.43082944290334485,0.4160455124866826,0.02239993948938562,690
0.04255332946777344,0.0027656325742164514,0.0,0.0,0.1,5,"{1: 1000, 0: 500}",1000,"(1, 1)","{'nb__alpha': 0.1, 'smote__k_neighbors': 5, 'smote__sampling_strategy': {1: 1000, 0: 500}, 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 1)}",,,,,,,,959
0.15888209342956544,0.0034374475551059835,0.0,0.0,0.1,5,"{1: 1000, 0: 500}",1000,"(1, 2)","{'nb__alpha': 0.1, 'smote__k_neighbors': 5, 'smote__sampling_strategy': {1: 1000, 0: 500}, 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 2)}",,,,,,,,959
0.31299166679382323,0.018926078649058802,0.0,0.0,0.1,5,"{1: 1000, 0: 500}",1000,"(1, 3)","{'nb__alpha': 0.1, 'smote__k_neighbors': 5, 'smote__sampling_strategy': {1: 1000, 0: 500}, 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 3)}",,,,,,,,959
0.04212398529052734,0.002383417842210409,0.0,0.0,0.1,5,"{1: 1000, 0: 500}",2000,"(1, 1)","{'nb__alpha': 0.1, 'smote__k_neighbors': 5, 'smote__sampling_strategy': {1: 1000, 0: 500}, 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 1)}",,,,,,,,959
0.1661367416381836,0.010806317938537134,0.0,0.0,0.1,5,"{1: 1000, 0: 500}",2000,"(1, 2)","{'nb__alpha': 0.1, 'smote__k_neighbors': 5, 'smote__sampling_strategy': {1: 1000, 0: 500}, 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 2)}",,,,,,,,959
0.3033744335174561,0.01584563018453383,0.0,0.0,0.1,5,"{1: 1000, 0: 500}",2000,"(1, 3)","{'nb__alpha': 0.1, 'smote__k_neighbors': 5, 'smote__sampling_strategy': {1: 1000, 0: 500}, 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 3)}",,,,,,,,959
0.05462770462036133,0.008486890982394156,0.0,0.0,0.1,5,"{1: 1000, 0: 500}",3000,"(1, 1)","{'nb__alpha': 0.1, 'smote__k_neighbors': 5, 'smote__sampling_strategy': {1: 1000, 0: 500}, 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 1)}",,,,,,,,959
0.17009286880493163,0.009169651097165925,0.0,0.0,0.1,5,"{1: 1000, 0: 500}",3000,"(1, 2)","{'nb__alpha': 0.1, 'smote__k_neighbors': 5, 'smote__sampling_strategy': {1: 1000, 0: 500}, 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 2)}",,,,,,,,959
0.3183393955230713,0.02958967438012932,0.0,0.0,0.1,5,"{1: 1000, 0: 500}",3000,"(1, 3)","{'nb__alpha': 0.1, 'smote__k_neighbors': 5, 'smote__sampling_strategy': {1: 1000, 0: 500}, 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 3)}",,,,,,,,959
0.05983624458312988,0.03286134814434693,0.0,0.0,0.1,5,"{1: 1000, 0: 500}",,"(1, 1)","{'nb__alpha': 0.1, 'smote__k_neighbors': 5, 'smote__sampling_strategy': {1: 1000, 0: 500}, 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 1)}",,,,,,,,959
0.19146294593811036,0.017521957331026034,0.0,0.0,0.1,5,"{1: 1000, 0: 500}",,"(1, 2)","{'nb__alpha': 0.1, 'smote__k_neighbors': 5, 'smote__sampling_strategy': {1: 1000, 0: 500}, 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 2)}",,,,,,,,959
0.33618788719177245,0.029314157796190517,0.0,0.0,0.1,5,"{1: 1000, 0: 500}",,"(1, 3)","{'nb__alpha': 0.1, 'smote__k_neighbors': 5, 'smote__sampling_strategy': {1: 1000, 0: 500}, 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 3)}",,,,,,,,959
0.07287449836730957,0.0038873636010719388,0.011442947387695312,0.0012764478585689846,0.1,7,auto,1000,"(1, 1)","{'nb__alpha': 0.1, 'smote__k_neighbors': 7, 'smote__sampling_strategy': 'auto', 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 1)}",0.4257184778396043,0.5069254320800743,0.4226319726403129,0.4888448780226692,0.4357202492663912,0.4559682019698103,0.03496811322715978,269
0.19987130165100098,0.018809364548881095,0.020956039428710938,0.002163881854155793,0.1,7,auto,1000,"(1, 2)","{'nb__alpha': 0.1, 'smote__k_neighbors': 7, 'smote__sampling_strategy': 'auto', 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 2)}",0.470744673812984,0.46122051275801346,0.4069618005058876,0.48100057820136655,0.42924323907870127,0.4498341608713906,0.027569074970100003,358
